search_id,search_date,search_term,search_frequency
9767,2025-09-03,coffee,69
9768,2025-09-03,sunscreen,61
9769,2025-09-03,instant noodles,26
9770,2025-09-03,laundry detergent,76
9771,2025-09-04,energy drinks,54
9772,2025-09-04,phone charger,61
9773,2025-09-04,protein snacks,76
9774,2025-09-04,paper towels,62
9775,2025-09-04,sparkling water,56
9776,2025-09-04,usb c cable,21
9777,2025-09-04,coffee,29
9778,2025-09-04,sunscreen,35
9779,2025-09-04,instant noodles,39
9780,2025-09-04,laundry detergent,69
9781,2025-09-05,energy drinks,53
9782,2025-09-05,phone charger,23
9783,2025-09-05,protein snacks,19
9784,2025-09-05,paper towels,61
9785,2025-09-05,sparkling water,18
9786,2025-09-05,usb c cable,66
9787,2025-09-05,coffee,16
9788,2025-09-05,sunscreen,73
9789,2025-09-05,instant noodles,17
9790,2025-09-05,laundry detergent,38
9791,2025-09-06,energy drinks,64
9792,2025-09-06,phone charger,21
9793,2025-09-06,protein snacks,58
9794,2025-09-06,paper towels,55
9795,2025-09-06,sparkling water,69
9796,2025-09-06,usb c cable,28
9797,2025-09-06,coffee,61
9798,2025-09-06,sunscreen,56
9799,2025-09-06,instant noodles,35
9800,2025-09-06,laundry detergent,56
9801,2025-09-07,energy drinks,16
9802,2025-09-07,phone charger,32
9803,2025-09-07,protein snacks,14
9804,2025-09-07,paper towels,15
9805,2025-09-07,sparkling water,34
9806,2025-09-07,usb c cable,64
9807,2025-09-07,coffee,41
9808,2025-09-07,sunscreen,74
9809,2025-09-07,instant noodles,69
9810,2025-09-07,laundry detergent,16
9811,2025-09-08,energy drinks,15
9812,2025-09-08,phone charger,44
9813,2025-09-08,protein snacks,23
9814,2025-09-08,paper towels,57
9815,2025-09-08,sparkling water,24
9816,2025-09-08,usb c cable,69
9817,2025-09-08,coffee,73
9818,2025-09-08,sunscreen,46
9819,2025-09-08,instant noodles,13
9820,2025-09-08,laundry detergent,22
9821,2025-09-09,energy drinks,49
9822,2025-09-09,phone charger,43
9823,2025-09-09,protein snacks,57
9824,2025-09-09,paper towels,69
9825,2025-09-09,sparkling water,65
9826,2025-09-09,usb c cable,52
9827,2025-09-09,coffee,57
9828,2025-09-09,sunscreen,54
9829,2025-09-09,instant noodles,61
9830,2025-09-09,laundry detergent,41
9831,2025-09-10,energy drinks,72
9832,2025-09-10,phone charger,74
9833,2025-09-10,protein snacks,51
9834,2025-09-10,paper towels,57
9835,2025-09-10,sparkling water,65
9836,2025-09-10,usb c cable,20
9837,2025-09-10,coffee,52
9838,2025-09-10,sunscreen,71
9839,2025-09-10,instant noodles,11
9840,2025-09-10,laundry detergent,36
9841,2025-09-11,energy drinks,79
9842,2025-09-11,phone charger,10
9843,2025-09-11,protein snacks,48
9844,2025-09-11,paper towels,69
9845,2025-09-11,sparkling water,60
9846,2025-09-11,usb c cable,28
9847,2025-09-11,coffee,10
9848,2025-09-11,sunscreen,65
9849,2025-09-11,instant noodles,55
9850,2025-09-11,laundry detergent,10
9851,2025-09-12,energy drinks,71
9852,2025-09-12,phone charger,26
9853,2025-09-12,protein snacks,18
9854,2025-09-12,paper towels,52
9855,2025-09-12,sparkling water,48
9856,2025-09-12,usb c cable,18
9857,2025-09-12,coffee,20
9858,2025-09-12,sunscreen,20
9859,2025-09-12,instant noodles,35
9860,2025-09-12,laundry detergent,18
9861,2025-09-13,energy drinks,18
9862,2025-09-13,phone charger,17
9863,2025-09-13,protein snacks,63
9864,2025-09-13,paper towels,78
9865,2025-09-13,sparkling water,78
9866,2025-09-13,usb c cable,24
9867,2025-09-13,coffee,43
9868,2025-09-13,sunscreen,10
9869,2025-09-13,instant noodles,27
9870,2025-09-13,laundry detergent,76
9871,2025-09-14,energy drinks,23
9872,2025-09-14,phone charger,36
9873,2025-09-14,protein snacks,16
9874,2025-09-14,paper towels,61
9875,2025-09-14,sparkling water,25
9876,2025-09-14,usb c cable,51
9877,2025-09-14,coffee,41
9878,2025-09-14,sunscreen,78
9879,2025-09-14,instant noodles,11
9880,2025-09-14,laundry detergent,76
9881,2025-09-15,energy drinks,11
9882,2025-09-15,phone charger,15
9883,2025-09-15,protein snacks,78
9884,2025-09-15,paper towels,20
9885,2025-09-15,sparkling water,28
9886,2025-09-15,usb c cable,56
9887,2025-09-15,coffee,78
9888,2025-09-15,sunscreen,59
9889,2025-09-15,instant noodles,23
9890,2025-09-15,laundry detergent,12
9891,2025-09-16,energy drinks,13
9892,2025-09-16,phone charger,42
9893,2025-09-16,protein snacks,49
9894,2025-09-16,paper towels,46
9895,2025-09-16,sparkling water,35
9896,2025-09-16,usb c cable,21
9897,2025-09-16,coffee,61
9898,2025-09-16,sunscreen,52
9899,2025-09-16,instant noodles,36
9900,2025-09-16,laundry detergent,10
9901,2025-09-17,energy drinks,29
9902,2025-09-17,phone charger,27
9903,2025-09-17,protein snacks,15
9904,2025-09-17,paper towels,65
9905,2025-09-17,sparkling water,79
9906,2025-09-17,usb c cable,14
9907,2025-09-17,coffee,57
9908,2025-09-17,sunscreen,76
9909,2025-09-17,instant noodles,78
9910,2025-09-17,laundry detergent,67
9911,2025-09-18,energy drinks,17
9912,2025-09-18,phone charger,74
9913,2025-09-18,protein snacks,44
9914,2025-09-18,paper towels,13
9915,2025-09-18,sparkling water,78
9916,2025-09-18,usb c cable,18
9917,2025-09-18,coffee,56
9918,2025-09-18,sunscreen,32
9919,2025-09-18,instant noodles,20
9920,2025-09-18,laundry detergent,39
9921,2025-09-19,energy drinks,58
9922,2025-09-19,phone charger,29
9923,2025-09-19,protein snacks,28
9924,2025-09-19,paper towels,17
9925,2025-09-19,sparkling water,46
9926,2025-09-19,usb c cable,64
9927,2025-09-19,coffee,18
9928,2025-09-19,sunscreen,34
9929,2025-09-19,instant noodles,50
9930,2025-09-19,laundry detergent,13
9931,2025-09-20,energy drinks,32
9932,2025-09-20,phone charger,34
9933,2025-09-20,protein snacks,24
9934,2025-09-20,paper towels,48
9935,2025-09-20,sparkling water,30
9936,2025-09-20,usb c cable,32
9937,2025-09-20,coffee,57
9938,2025-09-20,sunscreen,47
9939,2025-09-20,instant noodles,21
9940,2025-09-20,laundry detergent,14
9941,2025-09-21,energy drinks,75
9942,2025-09-21,phone charger,56
9943,2025-09-21,protein snacks,55
9944,2025-09-21,paper towels,43
9945,2025-09-21,sparkling water,15
9946,2025-09-21,usb c cable,55
9947,2025-09-21,coffee,32
9948,2025-09-21,sunscreen,32
9949,2025-09-21,instant noodles,13
9950,2025-09-21,laundry detergent,11
9951,2025-09-22,energy drinks,50
9952,2025-09-22,phone charger,35
9953,2025-09-22,protein snacks,62
9954,2025-09-22,paper towels,38
9955,2025-09-22,sparkling water,34
9956,2025-09-22,usb c cable,79
9957,2025-09-22,coffee,11
9958,2025-09-22,sunscreen,44
9959,2025-09-22,instant noodles,21
9960,2025-09-22,laundry detergent,61
9961,2025-09-23,energy drinks,72
9962,2025-09-23,phone charger,33
9963,2025-09-23,protein snacks,21
9964,2025-09-23,paper towels,33
9965,2025-09-23,sparkling water,30
9966,2025-09-23,usb c cable,50
9967,2025-09-23,coffee,65
9968,2025-09-23,sunscreen,11
9969,2025-09-23,instant noodles,37
9970,2025-09-23,laundry detergent,61
9971,2025-09-24,energy drinks,74
9972,2025-09-24,phone charger,35
9973,2025-09-24,protein snacks,78
9974,2025-09-24,paper towels,22
9975,2025-09-24,sparkling water,50
9976,2025-09-24,usb c cable,26
9977,2025-09-24,coffee,19
9978,2025-09-24,sunscreen,22
9979,2025-09-24,instant noodles,32
9980,2025-09-24,laundry detergent,31
9981,2025-09-25,energy drinks,18
9982,2025-09-25,phone charger,65
9983,2025-09-25,protein snacks,66
9984,2025-09-25,paper towels,27
9985,2025-09-25,sparkling water,44
9986,2025-09-25,usb c cable,63
9987,2025-09-25,coffee,45
9988,2025-09-25,sunscreen,14
9989,2025-09-25,instant noodles,50
9990,2025-09-25,laundry detergent,69
9991,2025-09-26,energy drinks,19
9992,2025-09-26,phone charger,23
9993,2025-09-26,protein snacks,46
9994,2025-09-26,paper towels,60
9995,2025-09-26,sparkling water,11
9996,2025-09-26,usb c cable,56
9997,2025-09-26,coffee,29
9998,2025-09-26,sunscreen,29
9999,2025-09-26,instant noodles,51
10000,2025-09-26,laundry detergent,18
10001,2025-09-27,energy drinks,50
10002,2025-09-27,phone charger,56
10003,2025-09-27,protein snacks,61
10004,2025-09-27,paper towels,75
10005,2025-09-27,sparkling water,19
10006,2025-09-27,usb c cable,48
10007,2025-09-27,coffee,49
10008,2025-09-27,sunscreen,21
10009,2025-09-27,instant noodles,38
10010,2025-09-27,laundry detergent,66
10011,2025-09-28,energy drinks,40
10012,2025-09-28,phone charger,29
10013,2025-09-28,protein snacks,20
10014,2025-09-28,paper towels,45
10015,2025-09-28,sparkling water,31
10016,2025-09-28,usb c cable,55
10017,2025-09-28,coffee,70
10018,2025-09-28,sunscreen,29
10019,2025-09-28,instant noodles,48
10020,2025-09-28,laundry detergent,30
10021,2025-09-29,energy drinks,65
10022,2025-09-29,phone charger,48
10023,2025-09-29,protein snacks,39
10024,2025-09-29,paper towels,20
10025,2025-09-29,sparkling water,38
10026,2025-09-29,usb c cable,21
10027,2025-09-29,coffee,61
10028,2025-09-29,sunscreen,28
10029,2025-09-29,instant noodles,42
10030,2025-09-29,laundry detergent,34
10031,2025-09-30,energy drinks,26
10032,2025-09-30,phone charger,41
10033,2025-09-30,protein snacks,43
10034,2025-09-30,paper towels,10
10035,2025-09-30,sparkling water,70
10036,2025-09-30,usb c cable,71
10037,2025-09-30,coffee,46
10038,2025-09-30,sunscreen,74
10039,2025-09-30,instant noodles,11
10040,2025-09-30,laundry detergent,25
10041,2025-10-01,energy drinks,64
10042,2025-10-01,phone charger,52
10043,2025-10-01,protein snacks,58
10044,2025-10-01,paper towels,27
10045,2025-10-01,sparkling water,42
10046,2025-10-01,usb c cable,24
10047,2025-10-01,coffee,74
10048,2025-10-01,sunscreen,67
10049,2025-10-01,instant noodles,35
10050,2025-10-01,laundry detergent,45
10051,2025-10-02,energy drinks,11
10052,2025-10-02,phone charger,56
10053,2025-10-02,protein snacks,33
10054,2025-10-02,paper towels,66
10055,2025-10-02,sparkling water,73
10056,2025-10-02,usb c cable,45
10057,2025-10-02,coffee,31
10058,2025-10-02,sunscreen,19
10059,2025-10-02,instant noodles,50
10060,2025-10-02,laundry detergent,50
10061,2025-10-03,energy drinks,68
10062,2025-10-03,phone charger,22
10063,2025-10-03,protein snacks,45
10064,2025-10-03,paper towels,73
10065,2025-10-03,sparkling water,50
10066,2025-10-03,usb c cable,44
10067,2025-10-03,coffee,71
10068,2025-10-03,sunscreen,30
10069,2025-10-03,instant noodles,12
10070,2025-10-03,laundry detergent,77
10071,2025-10-04,energy drinks,59
10072,2025-10-04,phone charger,27
10073,2025-10-04,protein snacks,76
10074,2025-10-04,paper towels,11
10075,2025-10-04,sparkling water,78
10076,2025-10-04,usb c cable,69
10077,2025-10-04,coffee,69
10078,2025-10-04,sunscreen,19
10079,2025-10-04,instant noodles,51
10080,2025-10-04,laundry detergent,19
10081,2025-10-05,energy drinks,15
10082,2025-10-05,phone charger,53
10083,2025-10-05,protein snacks,76
10084,2025-10-05,paper towels,55
10085,2025-10-05,sparkling water,14
10086,2025-10-05,usb c cable,65
10087,2025-10-05,coffee,76
10088,2025-10-05,sunscreen,18
10089,2025-10-05,instant noodles,38
10090,2025-10-05,laundry detergent,29
10091,2025-10-06,energy drinks,61
10092,2025-10-06,phone charger,68
10093,2025-10-06,protein snacks,43
10094,2025-10-06,paper towels,66
10095,2025-10-06,sparkling water,50
10096,2025-10-06,usb c cable,55
10097,2025-10-06,coffee,72
10098,2025-10-06,sunscreen,67
10099,2025-10-06,instant noodles,60
10100,2025-10-06,laundry detergent,59
10101,2025-10-07,energy drinks,23
10102,2025-10-07,phone charger,45
10103,2025-10-07,protein snacks,74
10104,2025-10-07,paper towels,17
10105,2025-10-07,sparkling water,38
10106,2025-10-07,usb c cable,31
10107,2025-10-07,coffee,21
10108,2025-10-07,sunscreen,67
10109,2025-10-07,instant noodles,16
10110,2025-10-07,laundry detergent,39
10111,2025-10-08,energy drinks,27
10112,2025-10-08,phone charger,62
10113,2025-10-08,protein snacks,41
10114,2025-10-08,paper towels,31
10115,2025-10-08,sparkling water,50
10116,2025-10-08,usb c cable,23
10117,2025-10-08,coffee,21
10118,2025-10-08,sunscreen,64
10119,2025-10-08,instant noodles,32
10120,2025-10-08,laundry detergent,60
10121,2025-10-09,energy drinks,11
10122,2025-10-09,phone charger,25
10123,2025-10-09,protein snacks,32
10124,2025-10-09,paper towels,36
10125,2025-10-09,sparkling water,61
10126,2025-10-09,usb c cable,20
10127,2025-10-09,coffee,23
10128,2025-10-09,sunscreen,20
10129,2025-10-09,instant noodles,54
10130,2025-10-09,laundry detergent,42
10131,2025-10-10,energy drinks,29
10132,2025-10-10,phone charger,77
10133,2025-10-10,protein snacks,46
10134,2025-10-10,paper towels,71
10135,2025-10-10,sparkling water,42
10136,2025-10-10,usb c cable,45
10137,2025-10-10,coffee,10
10138,2025-10-10,sunscreen,51
10139,2025-10-10,instant noodles,66
10140,2025-10-10,laundry detergent,16
10141,2025-10-11,energy drinks,36
10142,2025-10-11,phone charger,76
10143,2025-10-11,protein snacks,69
10144,2025-10-11,paper towels,47
10145,2025-10-11,sparkling water,27
10146,2025-10-11,usb c cable,28
10147,2025-10-11,coffee,32
10148,2025-10-11,sunscreen,52
10149,2025-10-11,instant noodles,17
10150,2025-10-11,laundry detergent,68
10151,2025-10-12,energy drinks,69
10152,2025-10-12,phone charger,37
10153,2025-10-12,protein snacks,55
10154,2025-10-12,paper towels,22
10155,2025-10-12,sparkling water,64
10156,2025-10-12,usb c cable,49
10157,2025-10-12,coffee,12
10158,2025-10-12,sunscreen,32
10159,2025-10-12,instant noodles,31
10160,2025-10-12,laundry detergent,44
10161,2025-10-13,energy drinks,12
10162,2025-10-13,phone charger,61
10163,2025-10-13,protein snacks,52
10164,2025-10-13,paper towels,57
10165,2025-10-13,sparkling water,35
10166,2025-10-13,usb c cable,77
10167,2025-10-13,coffee,67
10168,2025-10-13,sunscreen,59
10169,2025-10-13,instant noodles,61
10170,2025-10-13,laundry detergent,52
10171,2025-10-14,energy drinks,37
10172,2025-10-14,phone charger,57
10173,2025-10-14,protein snacks,61
10174,2025-10-14,paper towels,46
10175,2025-10-14,sparkling water,28
10176,2025-10-14,usb c cable,32
10177,2025-10-14,coffee,63
10178,2025-10-14,sunscreen,77
10179,2025-10-14,instant noodles,74
10180,2025-10-14,laundry detergent,45
10181,2025-10-15,energy drinks,52
10182,2025-10-15,phone charger,63
10183,2025-10-15,protein snacks,16
10184,2025-10-15,paper towels,11
10185,2025-10-15,sparkling water,79
10186,2025-10-15,usb c cable,39
10187,2025-10-15,coffee,46
10188,2025-10-15,sunscreen,37
10189,2025-10-15,instant noodles,65
10190,2025-10-15,laundry detergent,73
10191,2025-10-16,energy drinks,62
10192,2025-10-16,phone charger,21
10193,2025-10-16,protein snacks,67
10194,2025-10-16,paper towels,21
10195,2025-10-16,sparkling water,16
10196,2025-10-16,usb c cable,52
10197,2025-10-16,coffee,76
10198,2025-10-16,sunscreen,45
10199,2025-10-16,instant noodles,68
10200,2025-10-16,laundry detergent,41
10201,2025-10-17,energy drinks,56
10202,2025-10-17,phone charger,16
10203,2025-10-17,protein snacks,56
10204,2025-10-17,paper towels,51
10205,2025-10-17,sparkling water,70
10206,2025-10-17,usb c cable,60
10207,2025-10-17,coffee,65
10208,2025-10-17,sunscreen,45
10209,2025-10-17,instant noodles,52
10210,2025-10-17,laundry detergent,32
10211,2025-10-18,energy drinks,22
10212,2025-10-18,phone charger,54
10213,2025-10-18,protein snacks,59
10214,2025-10-18,paper towels,40
10215,2025-10-18,sparkling water,47
10216,2025-10-18,usb c cable,78
10217,2025-10-18,coffee,40
10218,2025-10-18,sunscreen,63
10219,2025-10-18,instant noodles,17
10220,2025-10-18,laundry detergent,21
10221,2025-10-19,energy drinks,68
10222,2025-10-19,phone charger,78
10223,2025-10-19,protein snacks,64
10224,2025-10-19,paper towels,41
10225,2025-10-19,sparkling water,35
10226,2025-10-19,usb c cable,21
10227,2025-10-19,coffee,18
10228,2025-10-19,sunscreen,10
10229,2025-10-19,instant noodles,24
10230,2025-10-19,laundry detergent,44
10231,2025-10-20,energy drinks,17
10232,2025-10-20,phone charger,15
10233,2025-10-20,protein snacks,31
10234,2025-10-20,paper towels,49
10235,2025-10-20,sparkling water,45
10236,2025-10-20,usb c cable,56
10237,2025-10-20,coffee,54
10238,2025-10-20,sunscreen,77
10239,2025-10-20,instant noodles,64
10240,2025-10-20,laundry detergent,47
10241,2025-10-21,energy drinks,64
10242,2025-10-21,phone charger,25
10243,2025-10-21,protein snacks,54
10244,2025-10-21,paper towels,33
10245,2025-10-21,sparkling water,58
10246,2025-10-21,usb c cable,61
10247,2025-10-21,coffee,34
10248,2025-10-21,sunscreen,31
10249,2025-10-21,instant noodles,53
10250,2025-10-21,laundry detergent,58
10251,2025-10-22,energy drinks,63
10252,2025-10-22,phone charger,73
10253,2025-10-22,protein snacks,55
10254,2025-10-22,paper towels,10
10255,2025-10-22,sparkling water,40
10256,2025-10-22,usb c cable,61
10257,2025-10-22,coffee,12
10258,2025-10-22,sunscreen,71
10259,2025-10-22,instant noodles,37
10260,2025-10-22,laundry detergent,19
10261,2025-10-23,energy drinks,51
10262,2025-10-23,phone charger,35
10263,2025-10-23,protein snacks,31
10264,2025-10-23,paper towels,40
10265,2025-10-23,sparkling water,41
10266,2025-10-23,usb c cable,45
10267,2025-10-23,coffee,38
10268,2025-10-23,sunscreen,79
10269,2025-10-23,instant noodles,71
10270,2025-10-23,laundry detergent,51
10271,2025-10-24,energy drinks,65
10272,2025-10-24,phone charger,46
10273,2025-10-24,protein snacks,41
10274,2025-10-24,paper towels,44
10275,2025-10-24,sparkling water,20
10276,2025-10-24,usb c cable,16
10277,2025-10-24,coffee,19
10278,2025-10-24,sunscreen,79
10279,2025-10-24,instant noodles,68
10280,2025-10-24,laundry detergent,16
10281,2025-10-25,energy drinks,53
10282,2025-10-25,phone charger,27
10283,2025-10-25,protein snacks,22
10284,2025-10-25,paper towels,23
10285,2025-10-25,sparkling water,25
10286,2025-10-25,usb c cable,27
10287,2025-10-25,coffee,71
10288,2025-10-25,sunscreen,57
10289,2025-10-25,instant noodles,70
10290,2025-10-25,laundry detergent,22
10291,2025-10-26,energy drinks,47
10292,2025-10-26,phone charger,58
10293,2025-10-26,protein snacks,32
10294,2025-10-26,paper towels,28
10295,2025-10-26,sparkling water,45
10296,2025-10-26,usb c cable,17
10297,2025-10-26,coffee,66
10298,2025-10-26,sunscreen,39
10299,2025-10-26,instant noodles,15
10300,2025-10-26,laundry detergent,12
10301,2025-10-27,energy drinks,33
10302,2025-10-27,phone charger,33
10303,2025-10-27,protein snacks,21
10304,2025-10-27,paper towels,44
10305,2025-10-27,sparkling water,45
10306,2025-10-27,usb c cable,57
10307,2025-10-27,coffee,46
10308,2025-10-27,sunscreen,48
10309,2025-10-27,instant noodles,73
10310,2025-10-27,laundry detergent,12
10311,2025-10-28,energy drinks,60
10312,2025-10-28,phone charger,47
10313,2025-10-28,protein snacks,31
10314,2025-10-28,paper towels,24
10315,2025-10-28,sparkling water,72
10316,2025-10-28,usb c cable,43
10317,2025-10-28,coffee,64
10318,2025-10-28,sunscreen,45
10319,2025-10-28,instant noodles,15
10320,2025-10-28,laundry detergent,21
10321,2025-10-29,energy drinks,23
10322,2025-10-29,phone charger,66
10323,2025-10-29,protein snacks,31
10324,2025-10-29,paper towels,72
10325,2025-10-29,sparkling water,52
10326,2025-10-29,usb c cable,25
10327,2025-10-29,coffee,48
10328,2025-10-29,sunscreen,21
10329,2025-10-29,instant noodles,23
10330,2025-10-29,laundry detergent,46
10331,2025-10-30,energy drinks,61
10332,2025-10-30,phone charger,59
10333,2025-10-30,protein snacks,66
10334,2025-10-30,paper towels,35
10335,2025-10-30,sparkling water,46
10336,2025-10-30,usb c cable,27
10337,2025-10-30,coffee,44
10338,2025-10-30,sunscreen,19
10339,2025-10-30,instant noodles,27
10340,2025-10-30,laundry detergent,10
10341,2025-10-31,energy drinks,54
10342,2025-10-31,phone charger,12
10343,2025-10-31,protein snacks,54
10344,2025-10-31,paper towels,43
10345,2025-10-31,sparkling water,79
10346,2025-10-31,usb c cable,31
10347,2025-10-31,coffee,75
10348,2025-10-31,sunscreen,20
10349,2025-10-31,instant noodles,26
