sale_id,sale_date,customer_id,product_id,quantity_sold,revenue,gross_profit,payment_method
19666,2025-07-25,2270,16,17,152.83,86.53,Mobile Wallet
19667,2025-07-25,2326,17,44,241.56,144.76,Card
19668,2025-07-25,22,15,50,224.5,137.0,Mobile Wallet
19669,2025-07-25,2493,21,8,159.92,107.92,Cash
19670,2025-07-25,1773,20,22,175.78,129.58,Card
19671,2025-07-25,1938,19,11,142.89,93.39,Card
19672,2025-07-25,862,23,122,218.38,139.08,Cash
19673,2025-07-25,1075,24,29,173.71,92.51,Cash
19674,2025-07-25,1007,26,20,219.8,114.8,Cash
19675,2025-07-25,936,27,20,179.8,109.8,Card
19676,2025-07-25,2051,28,42,146.58,94.08,Card
19677,2025-07-25,2128,29,14,153.86,95.06,Card
19678,2025-07-26,1789,5,203,667.87,343.07,Card
19679,2025-07-26,2485,3,90,719.1,314.1,Mobile Wallet
19680,2025-07-26,2388,4,59,500.91,253.11,Card
19681,2025-07-26,1645,10,141,562.59,315.84,Card
19682,2025-07-26,699,7,183,510.57,290.97,Card
19683,2025-07-26,2007,6,106,581.94,295.74,Card
19684,2025-07-26,870,12,15,194.85,92.85,Mobile Wallet
19685,2025-07-26,638,14,43,171.57,89.87,Card
19686,2025-07-26,808,13,19,170.81,85.31,Card
19687,2025-07-26,1429,18,72,215.28,136.08,Card
19688,2025-07-26,2410,15,58,260.42,158.92,Card
19689,2025-07-26,311,17,36,197.64,118.44,Cash
19690,2025-07-26,967,21,8,159.92,107.92,Mobile Wallet
19691,2025-07-26,1471,19,14,181.86,118.86,Card
19692,2025-07-26,2268,22,6,149.94,92.94,Card
19693,2025-07-26,602,26,21,230.79,120.54,Card
19694,2025-07-26,698,24,28,167.72,89.32,Card
19695,2025-07-26,600,23,135,241.65,153.9,Card
19696,2025-07-26,674,27,16,143.84,87.84,Card
19697,2025-07-26,1643,28,46,160.54,103.04,Card
19698,2025-07-26,462,29,12,131.88,81.48,Mobile Wallet
19699,2025-07-27,255,4,71,602.79,304.59,Mobile Wallet
19700,2025-07-27,2390,2,99,692.01,315.81,Mobile Wallet
19701,2025-07-27,1524,1,213,743.37,359.97,Card
19702,2025-07-27,1288,10,129,514.71,288.96,Mobile Wallet
19703,2025-07-27,219,9,82,368.18,195.98,Cash
19704,2025-07-27,2161,8,181,360.19,206.34,Card
19705,2025-07-27,1249,13,19,170.81,85.31,Card
19706,2025-07-27,1098,12,18,233.82,111.42,Card
19707,2025-07-27,651,11,18,179.82,80.82,Card
19708,2025-07-27,927,15,58,260.42,158.92,Mobile Wallet
19709,2025-07-27,846,18,51,152.49,96.39,Mobile Wallet
19710,2025-07-27,2099,16,25,224.75,127.25,Card
19711,2025-07-27,996,20,21,167.79,123.69,Card
19712,2025-07-27,38,19,13,168.87,110.37,Mobile Wallet
19713,2025-07-27,1861,21,7,139.93,94.43,Card
19714,2025-07-27,2386,23,173,309.67,197.22,Mobile Wallet
19715,2025-07-27,1950,24,41,245.59,130.79,Card
19716,2025-07-27,532,26,24,263.76,137.76,Cash
19717,2025-07-27,28,30,39,175.11,116.61,Card
19718,2025-07-27,1394,29,15,164.85,101.85,Card
19719,2025-07-27,198,28,55,191.95,123.2,Card
19720,2025-07-28,1328,3,60,479.4,209.4,Mobile Wallet
19721,2025-07-28,1573,5,181,595.49,305.89,Card
19722,2025-07-28,2330,1,156,544.44,263.64,Card
19723,2025-07-28,1394,8,167,332.33,190.38,Cash
19724,2025-07-28,916,10,96,383.04,215.04,Card
19725,2025-07-28,771,7,144,401.76,228.96,Cash
19726,2025-07-28,2218,14,51,203.49,106.59,Mobile Wallet
19727,2025-07-28,228,11,15,149.85,67.35,Card
19728,2025-07-28,990,13,24,215.76,107.76,Card
19729,2025-07-28,1677,18,57,170.43,107.73,Card
19730,2025-07-28,2434,15,31,139.19,84.94,Card
19731,2025-07-28,1540,16,16,143.84,81.44,Card
19732,2025-07-28,2417,22,4,99.96,61.96,Card
19733,2025-07-28,903,19,8,103.92,67.92,Mobile Wallet
19734,2025-07-28,2054,21,5,99.95,67.45,Card
19735,2025-07-28,2457,24,34,203.66,108.46,Card
19736,2025-07-28,1428,23,104,186.16,118.56,Card
19737,2025-07-28,1918,26,18,197.82,103.32,Card
19738,2025-07-28,2203,29,10,109.9,67.9,Mobile Wallet
19739,2025-07-28,2002,30,29,130.21,86.71,Card
19740,2025-07-28,893,28,34,118.66,76.16,Mobile Wallet
19741,2025-07-29,1082,5,174,572.46,294.06,Card
19742,2025-07-29,2167,2,83,580.17,264.77,Card
19743,2025-07-29,977,1,150,523.5,253.5,Card
19744,2025-07-29,2111,6,79,433.71,220.41,Card
19745,2025-07-29,2226,10,108,430.92,241.92,Card
19746,2025-07-29,2257,9,97,435.53,231.83,Mobile Wallet
19747,2025-07-29,164,12,16,207.84,99.04,Card
19748,2025-07-29,1739,13,21,188.79,94.29,Card
19749,2025-07-29,2068,11,25,249.75,112.25,Mobile Wallet
19750,2025-07-29,2288,15,63,282.87,172.62,Card
19751,2025-07-29,1740,17,41,225.09,134.89,Card
19752,2025-07-29,1441,16,25,224.75,127.25,Cash
19753,2025-07-29,1177,22,8,199.92,123.92,Card
19754,2025-07-29,1891,19,16,207.84,135.84,Mobile Wallet
19755,2025-07-29,1603,21,8,159.92,107.92,Card
19756,2025-07-29,1799,26,20,219.8,114.8,Cash
19757,2025-07-29,2143,25,20,199.8,107.8,Mobile Wallet
19758,2025-07-29,2317,23,121,216.59,137.94,Cash
19759,2025-07-29,403,29,16,175.84,108.64,Card
19760,2025-07-29,824,27,21,188.79,115.29,Card
19761,2025-07-29,1301,28,31,108.19,69.44,Mobile Wallet
19762,2025-07-30,106,1,165,575.85,278.85,Card
19763,2025-07-30,956,3,63,503.37,219.87,Card
19764,2025-07-30,277,5,187,615.23,316.03,Mobile Wallet
19765,2025-07-30,1434,9,90,404.1,215.1,Card
19766,2025-07-30,2002,10,85,339.15,190.4,Mobile Wallet
19767,2025-07-30,2256,7,136,379.44,216.24,Card
19768,2025-07-30,2091,13,16,143.84,71.84,Card
19769,2025-07-30,367,11,17,169.83,76.33,Card
19770,2025-07-30,2309,14,32,127.68,66.88,Mobile Wallet
19771,2025-07-30,2125,17,31,170.19,101.99,Card
19772,2025-07-30,2221,16,20,179.8,101.8,Card
19773,2025-07-30,941,18,64,191.36,120.96,Cash
19774,2025-07-30,845,22,6,149.94,92.94,Mobile Wallet
19775,2025-07-30,2417,21,7,139.93,94.43,Card
19776,2025-07-30,816,20,18,143.82,106.02,Mobile Wallet
19777,2025-07-30,704,25,11,109.89,59.29,Card
19778,2025-07-30,711,24,29,173.71,92.51,Card
19779,2025-07-30,696,23,119,213.01,135.66,Mobile Wallet
19780,2025-07-30,446,29,16,175.84,108.64,Mobile Wallet
19781,2025-07-30,2090,30,34,152.66,101.66,Card
19782,2025-07-30,1901,28,57,198.93,127.68,Card
19783,2025-07-31,1879,3,56,447.44,195.44,Mobile Wallet
19784,2025-07-31,889,4,64,543.36,274.56,Mobile Wallet
19785,2025-07-31,1148,2,81,566.19,258.39,Card
19786,2025-07-31,888,8,184,366.16,209.76,Cash
19787,2025-07-31,1383,7,108,301.32,171.72,Card
19788,2025-07-31,345,10,94,375.06,210.56,Card
19789,2025-07-31,2035,14,37,147.63,77.33,Mobile Wallet
19790,2025-07-31,970,11,16,159.84,71.84,Card
19791,2025-07-31,458,13,21,188.79,94.29,Card
19792,2025-07-31,264,15,44,197.56,120.56,Card
19793,2025-07-31,660,16,18,161.82,91.62,Cash
19794,2025-07-31,2475,17,34,186.66,111.86,Card
19795,2025-07-31,388,20,12,95.88,70.68,Card
19796,2025-07-31,2217,19,11,142.89,93.39,Card
19797,2025-07-31,2012,21,6,119.94,80.94,Mobile Wallet
19798,2025-07-31,811,23,107,191.53,121.98,Card
19799,2025-07-31,2133,25,20,199.8,107.8,Card
19800,2025-07-31,1753,24,37,221.63,118.03,Card
19801,2025-07-31,1412,29,12,131.88,81.48,Mobile Wallet
19802,2025-07-31,2399,30,36,161.64,107.64,Card
19803,2025-07-31,1361,27,13,116.87,71.37,Cash
19804,2025-08-01,1581,4,72,611.28,308.88,Cash
19805,2025-08-01,1977,5,151,496.79,255.19,Card
19806,2025-08-01,894,1,150,523.5,253.5,Card
19807,2025-08-01,1619,9,89,399.61,212.71,Card
19808,2025-08-01,1285,7,112,312.48,178.08,Mobile Wallet
19809,2025-08-01,404,8,174,346.26,198.36,Card
19810,2025-08-01,696,11,23,229.77,103.27,Card
19811,2025-08-01,2205,13,20,179.8,89.8,Card
19812,2025-08-01,622,12,13,168.87,80.47,Mobile Wallet
19813,2025-08-01,1025,15,42,188.58,115.08,Mobile Wallet
19814,2025-08-01,1282,18,80,239.2,151.2,Card
19815,2025-08-01,2348,16,24,215.76,122.16,Mobile Wallet
19816,2025-08-01,1883,22,6,149.94,92.94,Card
19817,2025-08-01,1035,20,16,127.84,94.24,Card
19818,2025-08-01,2098,19,10,129.9,84.9,Card
19819,2025-08-01,1877,26,18,197.82,103.32,Card
19820,2025-08-01,1208,24,35,209.65,111.65,Card
19821,2025-08-01,1699,23,110,196.9,125.4,Mobile Wallet
19822,2025-08-01,2356,30,37,166.13,110.63,Card
19823,2025-08-01,421,28,43,150.07,96.32,Mobile Wallet
19824,2025-08-01,1665,29,12,131.88,81.48,Card
19825,2025-08-02,80,2,80,559.2,255.2,Card
19826,2025-08-02,778,3,88,703.12,307.12,Cash
19827,2025-08-02,305,4,102,865.98,437.58,Card
19828,2025-08-02,1783,9,128,574.72,305.92,Card
19829,2025-08-02,2085,7,201,560.79,319.59,Mobile Wallet
19830,2025-08-02,1467,10,133,530.67,297.92,Card
19831,2025-08-02,208,11,24,239.76,107.76,Card
19832,2025-08-02,1090,12,19,246.81,117.61,Card
19833,2025-08-02,1919,14,63,251.37,131.67,Mobile Wallet
19834,2025-08-02,1274,16,46,413.54,234.14,Cash
19835,2025-08-02,1861,18,111,331.89,209.79,Card
19836,2025-08-02,1894,17,60,329.4,197.4,Card
19837,2025-08-02,1823,19,14,181.86,118.86,Card
19838,2025-08-02,655,20,27,215.73,159.03,Mobile Wallet
19839,2025-08-02,11,21,9,179.91,121.41,Card
19840,2025-08-02,1259,26,26,285.74,149.24,Mobile Wallet
19841,2025-08-02,724,24,53,317.47,169.07,Mobile Wallet
19842,2025-08-02,818,23,187,334.73,213.18,Mobile Wallet
19843,2025-08-02,1614,29,24,263.76,162.96,Card
19844,2025-08-02,1638,27,33,296.67,181.17,Mobile Wallet
19845,2025-08-02,1235,30,59,264.91,176.41,Card
19846,2025-08-03,1279,1,206,718.94,348.14,Card
19847,2025-08-03,1086,3,85,679.15,296.65,Cash
19848,2025-08-03,676,4,91,772.59,390.39,Cash
19849,2025-08-03,439,8,249,495.51,283.86,Cash
19850,2025-08-03,63,9,114,511.86,272.46,Card
19851,2025-08-03,854,6,70,384.3,195.3,Card
19852,2025-08-03,1858,14,57,227.43,119.13,Mobile Wallet
19853,2025-08-03,975,12,15,194.85,92.85,Mobile Wallet
19854,2025-08-03,1399,13,21,188.79,94.29,Card
19855,2025-08-03,513,17,43,236.07,141.47,Mobile Wallet
19856,2025-08-03,1943,15,77,345.73,210.98,Mobile Wallet
19857,2025-08-03,1688,18,101,301.99,190.89,Card
19858,2025-08-03,2346,20,26,207.74,153.14,Cash
19859,2025-08-03,1215,22,7,174.93,108.43,Mobile Wallet
19860,2025-08-03,465,19,14,181.86,118.86,Card
19861,2025-08-03,1874,23,123,220.17,140.22,Card
19862,2025-08-03,1729,24,50,299.5,159.5,Mobile Wallet
19863,2025-08-03,544,25,27,269.73,145.53,Card
19864,2025-08-03,1931,27,21,188.79,115.29,Card
19865,2025-08-03,90,28,46,160.54,103.04,Mobile Wallet
19866,2025-08-03,1586,30,43,193.07,128.57,Mobile Wallet
19867,2025-08-04,1634,5,151,496.79,255.19,Card
19868,2025-08-04,2293,4,69,585.81,296.01,Card
19869,2025-08-04,2490,2,83,580.17,264.77,Cash
19870,2025-08-04,1986,8,185,368.15,210.9,Card
19871,2025-08-04,604,10,107,426.93,239.68,Mobile Wallet
19872,2025-08-04,1227,6,82,450.18,228.78,Card
19873,2025-08-04,103,14,55,219.45,114.95,Card
19874,2025-08-04,503,11,18,179.82,80.82,Card
19875,2025-08-04,435,13,20,179.8,89.8,Card
19876,2025-08-04,2007,15,41,184.09,112.34,Mobile Wallet
19877,2025-08-04,2138,17,38,208.62,125.02,Card
19878,2025-08-04,852,16,20,179.8,101.8,Cash
19879,2025-08-04,306,22,5,124.95,77.45,Card
19880,2025-08-04,199,21,8,159.92,107.92,Card
19881,2025-08-04,1710,20,19,151.81,111.91,Card
19882,2025-08-04,1036,24,33,197.67,105.27,Cash
19883,2025-08-04,596,25,18,179.82,97.02,Cash
19884,2025-08-04,559,23,131,234.49,149.34,Card
19885,2025-08-04,1986,27,16,143.84,87.84,Card
19886,2025-08-04,878,28,45,157.05,100.8,Card
19887,2025-08-04,1556,29,13,142.87,88.27,Card
19888,2025-08-05,1450,3,61,487.39,212.89,Cash
19889,2025-08-05,727,1,120,418.8,202.8,Card
19890,2025-08-05,398,4,39,331.11,167.31,Card
19891,2025-08-05,561,9,61,273.89,145.79,Card
19892,2025-08-05,663,7,139,387.81,221.01,Mobile Wallet
19893,2025-08-05,1953,10,99,395.01,221.76,Card
19894,2025-08-05,1772,12,11,142.89,68.09,Card
19895,2025-08-05,1058,11,12,119.88,53.88,Card
19896,2025-08-05,2491,14,48,191.52,100.32,Mobile Wallet
19897,2025-08-05,2372,17,32,175.68,105.28,Mobile Wallet
19898,2025-08-05,1785,16,21,188.79,106.89,Card
19899,2025-08-05,607,18,61,182.39,115.29,Mobile Wallet
19900,2025-08-05,856,22,5,124.95,77.45,Cash
19901,2025-08-05,1349,19,9,116.91,76.41,Card
19902,2025-08-05,2027,21,6,119.94,80.94,Card
19903,2025-08-05,51,26,17,186.83,97.58,Mobile Wallet
19904,2025-08-05,1634,24,33,197.67,105.27,Mobile Wallet
19905,2025-08-05,112,25,18,179.82,97.02,Card
19906,2025-08-05,193,30,23,103.27,68.77,Mobile Wallet
19907,2025-08-05,113,29,14,153.86,95.06,Card
19908,2025-08-05,2235,27,12,107.88,65.88,Cash
19909,2025-08-06,1307,1,159,554.91,268.71,Cash
19910,2025-08-06,958,3,69,551.31,240.81,Card
19911,2025-08-06,1387,5,192,631.68,324.48,Card
19912,2025-08-06,1182,7,118,329.22,187.62,Cash
19913,2025-08-06,1709,10,130,518.7,291.2,Card
19914,2025-08-06,2217,9,116,520.84,277.24,Card
19915,2025-08-06,2376,14,65,259.35,135.85,Mobile Wallet
19916,2025-08-06,1307,12,14,181.86,86.66,Mobile Wallet
19917,2025-08-06,942,13,25,224.75,112.25,Card
19918,2025-08-06,2080,15,49,220.01,134.26,Cash
19919,2025-08-06,823,16,34,305.66,173.06,Card
19920,2025-08-06,1312,17,43,236.07,141.47,Card
19921,2025-08-06,1270,21,9,179.91,121.41,Card
19922,2025-08-06,702,20,18,143.82,106.02,Cash
19923,2025-08-06,969,19,13,168.87,110.37,Cash
19924,2025-08-06,1440,24,42,251.58,133.98,Card
19925,2025-08-06,1296,23,126,225.54,143.64,Cash
19926,2025-08-06,757,25,26,259.74,140.14,Mobile Wallet
19927,2025-08-06,1245,29,15,164.85,101.85,Card
19928,2025-08-06,1380,27,21,188.79,115.29,Mobile Wallet
19929,2025-08-06,1969,30,29,130.21,86.71,Card
19930,2025-08-07,1004,2,75,524.25,239.25,Card
19931,2025-08-07,877,1,172,600.28,290.68,Card
19932,2025-08-07,602,4,75,636.75,321.75,Card
19933,2025-08-07,1350,10,103,410.97,230.72,Mobile Wallet
19934,2025-08-07,1446,9,100,449.0,239.0,Card
19935,2025-08-07,2332,6,78,428.22,217.62,Mobile Wallet
19936,2025-08-07,1928,12,11,142.89,68.09,Mobile Wallet
19937,2025-08-07,380,13,19,170.81,85.31,Mobile Wallet
19938,2025-08-07,1519,11,15,149.85,67.35,Cash
19939,2025-08-07,26,17,35,192.15,115.15,Card
19940,2025-08-07,1107,16,22,197.78,111.98,Card
19941,2025-08-07,1781,18,73,218.27,137.97,Cash
19942,2025-08-07,682,21,7,139.93,94.43,Card
19943,2025-08-07,893,20,17,135.83,100.13,Card
19944,2025-08-07,1466,22,6,149.94,92.94,Card
19945,2025-08-07,1690,25,16,159.84,86.24,Mobile Wallet
19946,2025-08-07,865,23,113,202.27,128.82,Cash
19947,2025-08-07,860,26,14,153.86,80.36,Mobile Wallet
19948,2025-08-07,2363,30,30,134.7,89.7,Card
19949,2025-08-07,1248,29,9,98.91,61.11,Card
19950,2025-08-07,117,28,41,143.09,91.84,Card
19951,2025-08-08,2196,2,102,712.98,325.38,Card
19952,2025-08-08,254,1,152,530.48,256.88,Card
19953,2025-08-08,1124,4,77,653.73,330.33,Card
19954,2025-08-08,860,9,88,395.12,210.32,Card
19955,2025-08-08,431,10,99,395.01,221.76,Card
19956,2025-08-08,658,6,83,455.67,231.57,Mobile Wallet
19957,2025-08-08,111,12,18,233.82,111.42,Cash
19958,2025-08-08,1075,14,51,203.49,106.59,Mobile Wallet
19959,2025-08-08,2260,13,21,188.79,94.29,Cash
19960,2025-08-08,727,16,28,251.72,142.52,Card
19961,2025-08-08,2207,15,58,260.42,158.92,Card
19962,2025-08-08,1996,17,51,279.99,167.79,Cash
19963,2025-08-08,1939,20,21,167.79,123.69,Mobile Wallet
19964,2025-08-08,1639,22,5,124.95,77.45,Mobile Wallet
19965,2025-08-08,1561,21,7,139.93,94.43,Mobile Wallet
19966,2025-08-08,1181,26,22,241.78,126.28,Cash
19967,2025-08-08,2188,25,24,239.76,129.36,Cash
19968,2025-08-08,1877,24,41,245.59,130.79,Card
19969,2025-08-08,213,30,42,188.58,125.58,Cash
19970,2025-08-08,116,27,21,188.79,115.29,Card
19971,2025-08-08,687,28,47,164.03,105.28,Card
19972,2025-08-09,694,2,78,545.22,248.82,Cash
19973,2025-08-09,1781,4,71,602.79,304.59,Card
19974,2025-08-09,538,1,181,631.69,305.89,Card
19975,2025-08-09,1082,8,236,469.64,269.04,Card
19976,2025-08-09,1232,6,68,373.32,189.72,Mobile Wallet
19977,2025-08-09,1456,9,113,507.37,270.07,Mobile Wallet
19978,2025-08-09,653,13,21,188.79,94.29,Card
19979,2025-08-09,1957,14,54,215.46,112.86,Card
19980,2025-08-09,977,11,16,159.84,71.84,Mobile Wallet
19981,2025-08-09,1063,17,48,263.52,157.92,Card
19982,2025-08-09,713,15,56,251.44,153.44,Card
19983,2025-08-09,1196,18,70,209.3,132.3,Cash
19984,2025-08-09,1259,20,21,167.79,123.69,Card
19985,2025-08-09,692,21,7,139.93,94.43,Cash
19986,2025-08-09,2255,19,11,142.89,93.39,Mobile Wallet
19987,2025-08-09,388,25,20,199.8,107.8,Card
19988,2025-08-09,1638,26,18,197.82,103.32,Cash
19989,2025-08-09,2323,23,123,220.17,140.22,Mobile Wallet
19990,2025-08-09,483,30,34,152.66,101.66,Cash
19991,2025-08-09,87,27,16,143.84,87.84,Card
19992,2025-08-09,1023,28,46,160.54,103.04,Mobile Wallet
19993,2025-08-10,1453,5,224,736.96,378.56,Mobile Wallet
19994,2025-08-10,1863,2,114,796.86,363.66,Cash
19995,2025-08-10,2499,3,89,711.11,310.61,Mobile Wallet
19996,2025-08-10,182,10,123,490.77,275.52,Card
19997,2025-08-10,690,7,168,468.72,267.12,Mobile Wallet
19998,2025-08-10,1086,6,90,494.1,251.1,Card
19999,2025-08-10,336,12,17,220.83,105.23,Card
20000,2025-08-10,314,11,25,249.75,112.25,Card
20001,2025-08-10,268,14,71,283.29,148.39,Card
20002,2025-08-10,1205,16,40,359.6,203.6,Card
20003,2025-08-10,1304,15,57,255.93,156.18,Card
20004,2025-08-10,1331,18,99,296.01,187.11,Mobile Wallet
20005,2025-08-10,2205,21,9,179.91,121.41,Mobile Wallet
20006,2025-08-10,24,22,7,174.93,108.43,Cash
20007,2025-08-10,511,19,12,155.88,101.88,Mobile Wallet
20008,2025-08-10,1582,26,21,230.79,120.54,Card
20009,2025-08-10,1891,23,166,297.14,189.24,Card
20010,2025-08-10,160,24,46,275.54,146.74,Card
20011,2025-08-10,173,27,19,170.81,104.31,Card
20012,2025-08-10,1567,29,18,197.82,122.22,Card
20013,2025-08-10,1048,28,42,146.58,94.08,Card
20014,2025-08-11,1130,4,74,628.26,317.46,Card
20015,2025-08-11,1654,5,149,490.21,251.81,Card
20016,2025-08-11,685,3,54,431.46,188.46,Mobile Wallet
20017,2025-08-11,1265,10,93,371.07,208.32,Card
20018,2025-08-11,1628,6,59,323.91,164.61,Card
20019,2025-08-11,794,8,215,427.85,245.1,Card
20020,2025-08-11,1632,13,19,170.81,85.31,Card
20021,2025-08-11,2031,11,17,169.83,76.33,Cash
20022,2025-08-11,1029,14,46,183.54,96.14,Card
20023,2025-08-11,709,17,37,203.13,121.73,Cash
20024,2025-08-11,1429,18,74,221.26,139.86,Cash
20025,2025-08-11,2016,16,23,206.77,117.07,Card
20026,2025-08-11,1748,20,16,127.84,94.24,Cash
20027,2025-08-11,26,19,11,142.89,93.39,Cash
20028,2025-08-11,1082,21,6,119.94,80.94,Card
20029,2025-08-11,1071,26,16,175.84,91.84,Card
20030,2025-08-11,1418,24,28,167.72,89.32,Card
20031,2025-08-11,2256,23,114,204.06,129.96,Cash
20032,2025-08-11,782,27,18,161.82,98.82,Card
20033,2025-08-11,1321,30,31,139.19,92.69,Card
20034,2025-08-11,1776,28,39,136.11,87.36,Cash
20035,2025-08-12,1753,5,176,579.04,297.44,Card
20036,2025-08-12,48,1,154,537.46,260.26,Mobile Wallet
20037,2025-08-12,1560,4,69,585.81,296.01,Mobile Wallet
20038,2025-08-12,1983,9,82,368.18,195.98,Card
20039,2025-08-12,1496,6,70,384.3,195.3,Card
20040,2025-08-12,846,8,218,433.82,248.52,Card
20041,2025-08-12,2490,13,19,170.81,85.31,Mobile Wallet
20042,2025-08-12,817,14,43,171.57,89.87,Card
20043,2025-08-12,856,11,18,179.82,80.82,Card
20044,2025-08-12,2469,17,38,208.62,125.02,Card
20045,2025-08-12,1079,15,44,197.56,120.56,Mobile Wallet
20046,2025-08-12,243,18,65,194.35,122.85,Card
20047,2025-08-12,916,20,16,127.84,94.24,Mobile Wallet
20048,2025-08-12,1022,21,7,139.93,94.43,Card
20049,2025-08-12,869,22,5,124.95,77.45,Card
20050,2025-08-12,2159,24,31,185.69,98.89,Cash
20051,2025-08-12,298,25,17,169.83,91.63,Card
20052,2025-08-12,2234,26,20,219.8,114.8,Card
20053,2025-08-12,2219,27,14,125.86,76.86,Card
20054,2025-08-12,1575,30,25,112.25,74.75,Card
20055,2025-08-12,2150,28,42,146.58,94.08,Mobile Wallet
20056,2025-08-13,620,3,82,655.18,286.18,Card
20057,2025-08-13,282,5,212,697.48,358.28,Card
20058,2025-08-13,59,1,155,540.95,261.95,Mobile Wallet
20059,2025-08-13,2330,6,72,395.28,200.88,Mobile Wallet
20060,2025-08-13,2375,9,96,431.04,229.44,Card
20061,2025-08-13,2476,10,111,442.89,248.64,Card
20062,2025-08-13,2405,11,16,159.84,71.84,Card
20063,2025-08-13,560,13,18,161.82,80.82,Card
20064,2025-08-13,2471,12,13,168.87,80.47,Card
20065,2025-08-13,604,15,48,215.52,131.52,Mobile Wallet
20066,2025-08-13,866,16,11,98.89,55.99,Card
20067,2025-08-13,65,18,62,185.38,117.18,Mobile Wallet
20068,2025-08-13,1840,21,5,99.95,67.45,Card
20069,2025-08-13,910,22,5,124.95,77.45,Cash
20070,2025-08-13,770,19,8,103.92,67.92,Card
20071,2025-08-13,1071,26,15,164.85,86.1,Card
20072,2025-08-13,475,23,111,198.69,126.54,Card
20073,2025-08-13,105,24,38,227.62,121.22,Card
20074,2025-08-13,2423,28,32,111.68,71.68,Mobile Wallet
20075,2025-08-13,2015,29,11,120.89,74.69,Cash
20076,2025-08-13,1317,30,29,130.21,86.71,Card
20077,2025-08-14,240,4,61,517.89,261.69,Card
20078,2025-08-14,1679,2,71,496.29,226.49,Card
20079,2025-08-14,2123,5,200,658.0,338.0,Card
20080,2025-08-14,1378,9,108,484.92,258.12,Mobile Wallet
20081,2025-08-14,1012,8,174,346.26,198.36,Cash
20082,2025-08-14,1300,7,161,449.19,255.99,Mobile Wallet
20083,2025-08-14,459,12,16,207.84,99.04,Cash
20084,2025-08-14,112,14,40,159.6,83.6,Card
20085,2025-08-14,1417,13,18,161.82,80.82,Card
20086,2025-08-14,416,15,52,233.48,142.48,Cash
20087,2025-08-14,589,17,44,241.56,144.76,Card
20088,2025-08-14,330,18,65,194.35,122.85,Card
20089,2025-08-14,1265,21,7,139.93,94.43,Cash
20090,2025-08-14,692,22,7,174.93,108.43,Mobile Wallet
20091,2025-08-14,191,19,11,142.89,93.39,Card
20092,2025-08-14,1517,26,20,219.8,114.8,Card
20093,2025-08-14,1574,25,26,259.74,140.14,Card
20094,2025-08-14,1469,23,146,261.34,166.44,Cash
20095,2025-08-14,348,29,13,142.87,88.27,Cash
20096,2025-08-14,2278,30,45,202.05,134.55,Card
20097,2025-08-14,1311,27,15,134.85,82.35,Cash
20098,2025-08-15,1631,5,148,486.92,250.12,Mobile Wallet
20099,2025-08-15,910,1,154,537.46,260.26,Card
20100,2025-08-15,983,4,61,517.89,261.69,Mobile Wallet
20101,2025-08-15,1094,8,157,312.43,178.98,Cash
20102,2025-08-15,457,10,101,402.99,226.24,Mobile Wallet
20103,2025-08-15,1817,6,60,329.4,167.4,Mobile Wallet
20104,2025-08-15,343,11,16,159.84,71.84,Card
20105,2025-08-15,1981,14,42,167.58,87.78,Card
20106,2025-08-15,1239,12,13,168.87,80.47,Card
20107,2025-08-15,612,15,53,237.97,145.22,Card
20108,2025-08-15,2444,18,52,155.48,98.28,Card
20109,2025-08-15,2298,17,43,236.07,141.47,Card
20110,2025-08-15,937,19,10,129.9,84.9,Card
20111,2025-08-15,232,22,6,149.94,92.94,Card
20112,2025-08-15,2423,20,18,143.82,106.02,Mobile Wallet
20113,2025-08-15,2402,26,18,197.82,103.32,Mobile Wallet
20114,2025-08-15,1397,24,31,185.69,98.89,Card
20115,2025-08-15,813,23,145,259.55,165.3,Card
20116,2025-08-15,2284,30,27,121.23,80.73,Cash
20117,2025-08-15,32,29,12,131.88,81.48,Card
20118,2025-08-15,2034,27,17,152.83,93.33,Mobile Wallet
20119,2025-08-16,505,1,205,715.45,346.45,Card
20120,2025-08-16,391,4,76,645.24,326.04,Cash
20121,2025-08-16,443,2,98,685.02,312.62,Card
20122,2025-08-16,1717,6,81,444.69,225.99,Card
20123,2025-08-16,1001,9,117,525.33,279.63,Mobile Wallet
